"year","state","country","district","dyid","residualsodiumcarbonate","GDP"
2015,"ASSAM","India","Bongaigaon","Bongaigaon2015",0.56,72088.2438823952
2015,"ASSAM","India","Hailakandi","Hailakandi2015",-0.54000002,72088.2438823952
2015,"ASSAM","India","Lakhimpur","Lakhimpur2015",0.75199997,72088.2438823952
2015,"ASSAM","India","Chirang","Chirang2015",-1.1666666,72088.2438823952
2015,"ASSAM","India","Barpeta","Barpeta2015",0.43333331,72088.2438823952
2015,"ASSAM","India","Dhemaji","Dhemaji2015",-0.3475,72088.2438823952
2015,"ASSAM","India","Karimganj","Karimganj2015",-0.90799999,72088.2438823952
2015,"ASSAM","India","Sivasagar","Sivasagar2015",-0.62333339,72088.2438823952
2015,"ASSAM","India","Karbi Anglong","Karbi Anglong2015",0.602,72088.2438823952
2015,"ASSAM","India","Cachar","Cachar2015",-1.015,72088.2438823952
2015,"ASSAM","India","Baksa","Baksa2015",-0.69999999,72088.2438823952
2015,"ASSAM","India","Kamrup","Kamrup2015",1.22,72088.2438823952
2015,"ASSAM","India","Marigaon","Marigaon2015",0.51999998,72088.2438823952
2015,"ASSAM","India","Jorhat","Jorhat2015",1.24,72088.2438823952
2015,"ASSAM","India","Darrang","Darrang2015",0.71333331,72088.2438823952
2015,"ASSAM","India","Nagaon","Nagaon2015",-0.85263157,72088.2438823952
2015,"ASSAM","India","Sonitpur","Sonitpur2015",-0.16909091,72088.2438823952
2015,"ASSAM","India","Golaghat","Golaghat2015",1.332,72088.2438823952
2015,"ASSAM","India","Kokrajhar","Kokrajhar2015",-1.1,72088.2438823952
2015,"BIHAR","India","Kaimur (Bhabua)","Kaimur (Bhabua)2015",-6.8000002,130580.606819405
2015,"CHANDIGARH","India","Chandigarh","Chandigarh2015",0.28,13097.7209700452
2015,"CHHATTISGARH","India","Raigarh","Raigarh2015",-3.2030768,62332.4889440949
2015,"GOA","India","South Goa","South Goa2015",-0.82800001,16088.7176177148
2015,"GUJARAT","India","Panch Mahals","Panch Mahals2015",1.1368001,357170.96161433
2015,"GUJARAT","India","Sabar Kantha","Sabar Kantha2015",-6.6581249,357170.96161433
2015,"GUJARAT","India","Banas Kantha","Banas Kantha2015",-2.0123076,357170.96161433
2015,"GUJARAT","India","Rajkot","Rajkot2015",-14.195294,357170.96161433
2015,"GUJARAT","India","Narmada","Narmada2015",-6.1700001,357170.96161433
2015,"GUJARAT","India","Valsad","Valsad2015",-1.2709091,357170.96161433
2015,"GUJARAT","India","Patan","Patan2015",-25.247499,357170.96161433
2015,"GUJARAT","India","Surat","Surat2015",-2.1294117,357170.96161433
2015,"GUJARAT","India","Mahesana","Mahesana2015",1.964,357170.96161433
2015,"GUJARAT","India","Surendranagar","Surendranagar2015",-5.0999999,357170.96161433
2015,"GUJARAT","India","Kheda","Kheda2015",0.42428565,357170.96161433
2015,"GUJARAT","India","Porbandar","Porbandar2015",-16.200001,357170.96161433
2015,"GUJARAT","India","Amreli","Amreli2015",-2.1614633,357170.96161433
2015,"GUJARAT","India","Dohad","Dohad2015",-1.712,357170.96161433
2015,"GUJARAT","India","Vadodara","Vadodara2015",-6.1223078,357170.96161433
2015,"GUJARAT","India","Ahmadabad","Ahmadabad2015",-9.5179996,357170.96161433
2015,"GUJARAT","India","Junagadh","Junagadh2015",-24.893877,357170.96161433
2015,"GUJARAT","India","Jamnagar","Jamnagar2015",-15.505405,357170.96161433
2015,"GUJARAT","India","Tapi","Tapi2015",-1.04,357170.96161433
2015,"GUJARAT","India","Bhavnagar","Bhavnagar2015",-10.629032,357170.96161433
2015,"GUJARAT","India","Navsari","Navsari2015",-1.5654544,357170.96161433
2015,"GUJARAT","India","Gandhinagar","Gandhinagar2015",-4.02,357170.96161433
2015,"GUJARAT","India","The Dangs","The Dangs2015",-0.95125002,357170.96161433
2015,"GUJARAT","India","Kachchh","Kachchh2015",-31.341818,357170.96161433
2015,"GUJARAT","India","Bharuch","Bharuch2015",-5.6723075,357170.96161433
2015,"GUJARAT","India","Anand","Anand2015",3.1159999,357170.96161433
2015,"HARYANA","India","Kaithal","Kaithal2015",-2.241111,176107.87288928
2015,"HARYANA","India","Gurgaon","Gurgaon2015",11.38,176107.87288928
2015,"HARYANA","India","Mahendragarh","Mahendragarh2015",0.39000005,176107.87288928
2015,"HARYANA","India","Hisar","Hisar2015",-12.348333,176107.87288928
2015,"HARYANA","India","Panipat","Panipat2015",0.75800002,176107.87288928
2015,"HARYANA","India","Jind","Jind2015",-1.7816666,176107.87288928
2015,"HARYANA","India","Sonipat","Sonipat2015",-5.7459998,176107.87288928
2015,"HARYANA","India","Jhajjar","Jhajjar2015",-14.069411,176107.87288928
2015,"HARYANA","India","Rohtak","Rohtak2015",-9.0092306,176107.87288928
2015,"HARYANA","India","Panchkula","Panchkula2015",1.7088889,176107.87288928
2015,"HARYANA","India","Bhiwani","Bhiwani2015",-11.448387,176107.87288928
2015,"HARYANA","India","Fatehabad","Fatehabad2015",-33.029999,176107.87288928
2015,"HARYANA","India","Ambala","Ambala2015",12.59,176107.87288928
2015,"HARYANA","India","Kurukshetra","Kurukshetra2015",7.5599999,176107.87288928
2015,"HIMACHAL PRADESH","India","Una","Una2015",-1.3793334,36416.7621042571
2015,"HIMACHAL PRADESH","India","Sirmaur","Sirmaur2015",-1.9488889,36416.7621042571
2015,"HIMACHAL PRADESH","India","Mandi","Mandi2015",-4.8200002,36416.7621042571
2015,"HIMACHAL PRADESH","India","Solan","Solan2015",-2.3540001,36416.7621042571
2015,"HIMACHAL PRADESH","India","Kangra","Kangra2015",-1.0855556,36416.7621042571
2015,"JHARKHAND","India","Purbi Singhbhum","Purbi Singhbhum2015",-0.44,64184.0458030561
2015,"KARNATAKA","India","Chikkaballapura","Chikkaballapura2015",-0.80000001,247404.47870907
2015,"KARNATAKA","India","Yadgir","Yadgir2015",6.3800001,247404.47870907
2015,"KERALA","India","Kannur","Kannur2015",-1.0663636,174794.979554908
2015,"KERALA","India","Malappuram","Malappuram2015",-1.5880001,174794.979554908
2015,"KERALA","India","Thiruvananthapuram","Thiruvananthapuram2015",-0.95130438,174794.979554908
2015,"KERALA","India","Kozhikode","Kozhikode2015",-0.80695653,174794.979554908
2015,"KERALA","India","Wayanad","Wayanad2015",-0.8917647,174794.979554908
2015,"KERALA","India","Kasaragod","Kasaragod2015",-0.54399997,174794.979554908
2015,"KERALA","India","Alappuzha","Alappuzha2015",-0.56740743,174794.979554908
2015,"KERALA","India","Idukki","Idukki2015",-0.94285715,174794.979554908
2015,"KERALA","India","Ernakulam","Ernakulam2015",-1.2690322,174794.979554908
2015,"KERALA","India","Thrissur","Thrissur2015",-0.77333331,174794.979554908
2015,"KERALA","India","Pathanamthitta","Pathanamthitta2015",-0.32705882,174794.979554908
2015,"KERALA","India","Kottayam","Kottayam2015",-0.89846152,174794.979554908
2015,"KERALA","India","Palakkad","Palakkad2015",-1.3827778,174794.979554908
2015,"KERALA","India","Kollam","Kollam2015",-0.49359998,174794.979554908
2015,"MADHYA PRADESH","India","Singrauli","Singrauli2015",-0.64705878,173500.297669364
2015,"MADHYA PRADESH","India","Shajapur","Shajapur2015",-2.9216001,173500.297669364
2015,"MADHYA PRADESH","India","Sidhi","Sidhi2015",-1.4281482,173500.297669364
2015,"MADHYA PRADESH","India","Khargone","Khargone2015",-1,173500.297669364
2015,"MADHYA PRADESH","India","Chhatarpur","Chhatarpur2015",-5.2695999,173500.297669364
2015,"MADHYA PRADESH","India","Barwani","Barwani2015",-4.1177778,173500.297669364
2015,"MADHYA PRADESH","India","Alirajpur","Alirajpur2015",-1.8927273,173500.297669364
2015,"MADHYA PRADESH","India","Burhanpur","Burhanpur2015",1,173500.297669364
2015,"MADHYA PRADESH","India","Jhabua","Jhabua2015",-0.384,173500.297669364
2015,"MADHYA PRADESH","India","Gwalior","Gwalior2015",-4.3427272,173500.297669364
2015,"MADHYA PRADESH","India","Dewas","Dewas2015",-1.3715789,173500.297669364
2015,"MADHYA PRADESH","India","Jabalpur","Jabalpur2015",-1.4647059,173500.297669364
2015,"MADHYA PRADESH","India","Katni","Katni2015",-2.2706666,173500.297669364
2015,"MADHYA PRADESH","India","Ratlam","Ratlam2015",-3.0383332,173500.297669364
2015,"MADHYA PRADESH","India","Shivpuri","Shivpuri2015",-2.6600001,173500.297669364
2015,"MADHYA PRADESH","India","Mandla","Mandla2015",-0.7841379,173500.297669364
2015,"MADHYA PRADESH","India","Neemuch","Neemuch2015",-7.0527272,173500.297669364
2015,"MADHYA PRADESH","India","Ujjain","Ujjain2015",-10.172414,173500.297669364
2015,"MADHYA PRADESH","India","Damoh","Damoh2015",-3.3657143,173500.297669364
2015,"MADHYA PRADESH","India","Narsimhapur","Narsimhapur2015",0.23200002,173500.297669364
2015,"MADHYA PRADESH","India","Dhar","Dhar2015",-3.8924999,173500.297669364
2015,"MADHYA PRADESH","India","Sagar","Sagar2015",-5.9043751,173500.297669364
2015,"MADHYA PRADESH","India","Rewa","Rewa2015",-5.8239999,173500.297669364
2015,"MADHYA PRADESH","India","Guna","Guna2015",-3.1099999,173500.297669364
2015,"MADHYA PRADESH","India","Mandsaur","Mandsaur2015",-6.6354547,173500.297669364
2015,"MADHYA PRADESH","India","Shahdol","Shahdol2015",-1.564,173500.297669364
2015,"MADHYA PRADESH","India","Umaria","Umaria2015",-2.52,173500.297669364
2015,"MADHYA PRADESH","India","West Nimar","West Nimar2015",-5.1284208,173500.297669364
2015,"MADHYA PRADESH","India","Anuppur","Anuppur2015",-1.035,173500.297669364
2015,"MADHYA PRADESH","India","Narsinghpur","Narsinghpur2015",-4,173500.297669364
2015,"MADHYA PRADESH","India","Balaghat","Balaghat2015",-3.8299999,173500.297669364
2015,"MADHYA PRADESH","India","Datia","Datia2015",0.76249999,173500.297669364
2015,"MADHYA PRADESH","India","Morena","Morena2015",1.4784615,173500.297669364
2015,"MADHYA PRADESH","India","Tikamgarh","Tikamgarh2015",-7.3762498,173500.297669364
2015,"MADHYA PRADESH","India","Panna","Panna2015",-4.1582608,173500.297669364
2015,"MADHYA PRADESH","India","Dindori","Dindori2015",-2.2471428,173500.297669364
2015,"MADHYA PRADESH","India","Indore","Indore2015",-8.1999998,173500.297669364
2015,"MADHYA PRADESH","India","Bhind","Bhind2015",-2.418889,173500.297669364
2015,"MADHYA PRADESH","India","Satna","Satna2015",-4.9709091,173500.297669364
2015,"MADHYA PRADESH","India","Sehore","Sehore2015",-1.4,173500.297669364
2015,"MADHYA PRADESH","India","Sheopur","Sheopur2015",-4.5,173500.297669364
2015,"MAHARASHTRA","India","Amravati","Amravati2015",-5.3216,661626.202391028
2015,"MAHARASHTRA","India","Parbhani","Parbhani2015",-2.8470588,661626.202391028
2015,"MAHARASHTRA","India","Nashik","Nashik2015",-5.6008887,661626.202391028
2015,"MAHARASHTRA","India","Jalna","Jalna2015",-22.089231,661626.202391028
2015,"MAHARASHTRA","India","Buldhana","Buldhana2015",-11.58,661626.202391028
2015,"MAHARASHTRA","India","Pune","Pune2015",-3.145,661626.202391028
2015,"MAHARASHTRA","India","Satara","Satara2015",-4.1222224,661626.202391028
2015,"MAHARASHTRA","India","Latur","Latur2015",-3.3899999,661626.202391028
2015,"MAHARASHTRA","India","Yavatmal","Yavatmal2015",-8.3971424,661626.202391028
2015,"MAHARASHTRA","India","Solapur","Solapur2015",-16.957273,661626.202391028
2015,"MAHARASHTRA","India","Nanded","Nanded2015",-9.3450003,661626.202391028
2015,"MAHARASHTRA","India","Kolhapur","Kolhapur2015",-2.7723529,661626.202391028
2015,"MAHARASHTRA","India","Gondia","Gondia2015",-5.0999999,661626.202391028
2015,"MAHARASHTRA","India","Wardha","Wardha2015",2.9849999,661626.202391028
2015,"MAHARASHTRA","India","Jalgaon","Jalgaon2015",-6.5279999,661626.202391028
2015,"MAHARASHTRA","India","Gadchiroli","Gadchiroli2015",-6.3290911,661626.202391028
2015,"MAHARASHTRA","India","Akola","Akola2015",-6.7714286,661626.202391028
2015,"MAHARASHTRA","India","Ratnagiri","Ratnagiri2015",-2.2514286,661626.202391028
2015,"MAHARASHTRA","India","Nagpur","Nagpur2015",-3.6766102,661626.202391028
2015,"MAHARASHTRA","India","Washim","Washim2015",-6.8292308,661626.202391028
2015,"MAHARASHTRA","India","Aurangabad","Aurangabad2015",-8.4633331,661626.202391028
2015,"MAHARASHTRA","India","Bhandara","Bhandara2015",-7.3214812,661626.202391028
2015,"MAHARASHTRA","India","Sindhudurg","Sindhudurg2015",-2.0929413,661626.202391028
2015,"MAHARASHTRA","India","Osmanabad","Osmanabad2015",-18.784615,661626.202391028
2015,"MAHARASHTRA","India","Chandrapur","Chandrapur2015",-7.5925927,661626.202391028
2015,"MAHARASHTRA","India","Sangli","Sangli2015",-9.0890903,661626.202391028
2015,"MAHARASHTRA","India","Ahmednagar","Ahmednagar2015",-6.4789472,661626.202391028
2015,"MAHARASHTRA","India","Raigad","Raigad2015",0.60000002,661626.202391028
2015,"MAHARASHTRA","India","Nandurbar","Nandurbar2015",-1.2,661626.202391028
2015,"MAHARASHTRA","India","Thane","Thane2015",-3.5999999,661626.202391028
2015,"MAHARASHTRA","India","Beed","Beed2015",-7.1612501,661626.202391028
2015,"MEGHALAYA","India","East Garo Hills","East Garo Hills2015",-1.36,7651.51932380094
2015,"MEGHALAYA","India","East Khasi Hills","East Khasi Hills2015",-0.66000003,7651.51932380094
2015,"MEGHALAYA","India","West Jaintia Hills","West Jaintia Hills2015",4.1699996,7651.51932380094
2015,"MEGHALAYA","India","Ri Bhoi","Ri Bhoi2015",-1.6799999,7651.51932380094
2015,"MEGHALAYA","India","West Garo Hills","West Garo Hills2015",-0.68000001,7651.51932380094
2015,"NAGALAND","India","Dimapur","Dimapur2015",-2.3099999,8389.19645758882
2015,"PUNJAB","India","Mansa","Mansa2015",4.084444,142348.178787397
2015,"PUNJAB","India","Bathinda","Bathinda2015",3.2304001,142348.178787397
2015,"PUNJAB","India","Patiala","Patiala2015",2.9347367,142348.178787397
2015,"PUNJAB","India","Barnala","Barnala2015",1.0566666,142348.178787397
2015,"PUNJAB","India","Moga","Moga2015",0.43428582,142348.178787397
2015,"PUNJAB","India","Gurdaspur","Gurdaspur2015",0.95925927,142348.178787397
2015,"PUNJAB","India","Sangrur","Sangrur2015",7.5,142348.178787397
2015,"PUNJAB","India","Ludhiana","Ludhiana2015",-2.2079999,142348.178787397
2015,"PUNJAB","India","Amritsar","Amritsar2015",3.9333334,142348.178787397
2015,"PUNJAB","India","Fatehgarh Sahib","Fatehgarh Sahib2015",1.2579999,142348.178787397
2015,"PUNJAB","India","Sahibzada Ajit Singh Nagar","Sahibzada Ajit Singh Nagar2015",-7.3200002,142348.178787397
2015,"PUNJAB","India","Tarn Taran","Tarn Taran2015",8.4444447,142348.178787397
2015,"PUNJAB","India","S.A.S Nagar","S.A.S Nagar2015",5.0999999,142348.178787397
2015,"PUNJAB","India","Rupnagar","Rupnagar2015",-0.88200003,142348.178787397
2015,"RAJASTHAN","India","Alwar","Alwar2015",0.84200013,206700.451702929
2015,"RAJASTHAN","India","Jalore","Jalore2015",3.8199999,206700.451702929
2015,"RAJASTHAN","India","Sirohi","Sirohi2015",-9.8872728,206700.451702929
2015,"RAJASTHAN","India","Jhalawar","Jhalawar2015",-4.4104762,206700.451702929
2015,"RAJASTHAN","India","Barmer","Barmer2015",-16.314667,206700.451702929
2015,"RAJASTHAN","India","Ajmer","Ajmer2015",1.0177778,206700.451702929
2015,"RAJASTHAN","India","Dholpur","Dholpur2015",-2.1563635,206700.451702929
2015,"RAJASTHAN","India","Baran","Baran2015",-5.4833331,206700.451702929
2015,"RAJASTHAN","India","Jhunjhunun","Jhunjhunun2015",1.9400001,206700.451702929
2015,"RAJASTHAN","India","Banswara","Banswara2015",-2.3516667,206700.451702929
2015,"RAJASTHAN","India","Rajsamand","Rajsamand2015",-8.1211109,206700.451702929
2015,"RAJASTHAN","India","Ganganagar","Ganganagar2015",-3.8399999,206700.451702929
2015,"RAJASTHAN","India","Karauli","Karauli2015",-1.3329412,206700.451702929
2015,"RAJASTHAN","India","Dungarpur","Dungarpur2015",-3.9300001,206700.451702929
2015,"RAJASTHAN","India","Jodhpur","Jodhpur2015",1.7222221,206700.451702929
2015,"RAJASTHAN","India","Bharatpur","Bharatpur2015",-11.255834,206700.451702929
2015,"RAJASTHAN","India","Bikaner","Bikaner2015",-8.9443483,206700.451702929
2015,"RAJASTHAN","India","Chittorgarh","Chittorgarh2015",-3.0628572,206700.451702929
2015,"RAJASTHAN","India","Pali","Pali2015",-1.2905264,206700.451702929
2015,"RAJASTHAN","India","Dausa","Dausa2015",2.4319999,206700.451702929
2015,"RAJASTHAN","India","Kota","Kota2015",0.78571427,206700.451702929
2015,"RAJASTHAN","India","Hanumangarh","Hanumangarh2015",-12.457,206700.451702929
2015,"RAJASTHAN","India","Churu","Churu2015",2.2364705,206700.451702929
2015,"RAJASTHAN","India","Bundi","Bundi2015",3.9938462,206700.451702929
2015,"RAJASTHAN","India","Udaipur","Udaipur2015",4.6555562,206700.451702929
2015,"RAJASTHAN","India","Tonk","Tonk2015",3.7726316,206700.451702929
2015,"RAJASTHAN","India","Jaisalmer","Jaisalmer2015",-4.5781817,206700.451702929
2015,"RAJASTHAN","India","Jhunjhunu","Jhunjhunu2015",0.64625007,206700.451702929
2015,"RAJASTHAN","India","Nagaur","Nagaur2015",-13.46,206700.451702929
2015,"RAJASTHAN","India","Sawai Madhopur","Sawai Madhopur2015",-2.7752941,206700.451702929
2015,"RAJASTHAN","India","Jaipur","Jaipur2015",3.1895654,206700.451702929
2015,"RAJASTHAN","India","Dhaulpur","Dhaulpur2015",-55.68,206700.451702929
2015,"RAJASTHAN","India","Sikar","Sikar2015",-3.49,206700.451702929
2015,"RAJASTHAN","India","Bhilwara","Bhilwara2015",-2.8049998,206700.451702929
2015,"TRIPURA","India","North Tripura","North Tripura2015",0.7766667,15974.4142983404
2015,"TRIPURA","India","Dhalai","Dhalai2015",0.53000003,15974.4142983404
2015,"TRIPURA","India","South Tripura","South Tripura2015",-1.1733333,15974.4142983404
2015,"UTTAR PRADESH","India","Jhansi","Jhansi2015",0.89999998,360995.59819554
2015,"UTTAR PRADESH","India","Pratapgarh","Pratapgarh2015",-3.8840001,360995.59819554
2015,"UTTAR PRADESH","India","Hamirpur","Hamirpur2015",-1.7333333,360995.59819554
2015,"UTTARAKHAND","India","Nainital","Nainital2015",-1.068,55614.9523219133
2015,"UTTARAKHAND","India","Dehradun","Dehradun2015",-0.47,55614.9523219133
2015,"UTTARAKHAND","India","Udam Singh Nagar","Udam Singh Nagar2015",0.45904759,55614.9523219133
2015,"UTTARAKHAND","India","Champawat","Champawat2015",0.85999995,55614.9523219133
2015,"UTTARAKHAND","India","Haridwar","Haridwar2015",0.47999999,55614.9523219133
2015,"WEST BENGAL","India","Nadia","Nadia2015",1.7066667,286077.991485606
2015,"WEST BENGAL","India","Bankura","Bankura2015",2.74,286077.991485606
2016,"ARUNACHAL PRADESH","India","Tirap","Tirap2016",0,4548.39935538895
2016,"ARUNACHAL PRADESH","India","Papum Pare","Papum Pare2016",0,4548.39935538895
2016,"ARUNACHAL PRADESH","India","East Siang","East Siang2016",0,4548.39935538895
2016,"ARUNACHAL PRADESH","India","Changlang","Changlang2016",0,4548.39935538895
2016,"ARUNACHAL PRADESH","India","Lower Subansiri","Lower Subansiri2016",0,4548.39935538895
2016,"ARUNACHAL PRADESH","India","Lohit","Lohit2016",0,4548.39935538895
2016,"ASSAM","India","Bongaigaon","Bongaigaon2016",0,77250.090527787
2016,"ASSAM","India","Kamrup","Kamrup2016",0,77250.090527787
2016,"ASSAM","India","Karbi Anglong","Karbi Anglong2016",0,77250.090527787
2016,"ASSAM","India","Barpeta","Barpeta2016",0,77250.090527787
2016,"ASSAM","India","Udalguri","Udalguri2016",0,77250.090527787
2016,"ASSAM","India","Hailakandi","Hailakandi2016",0,77250.090527787
2016,"ASSAM","India","Nagaon","Nagaon2016",0,77250.090527787
2016,"ASSAM","India","Chirang","Chirang2016",0,77250.090527787
2016,"ASSAM","India","Marigaon","Marigaon2016",0,77250.090527787
2016,"ASSAM","India","Jorhat","Jorhat2016",0,77250.090527787
2016,"ASSAM","India","Dibrugarh","Dibrugarh2016",0,77250.090527787
2016,"ASSAM","India","Tinsukia","Tinsukia2016",0,77250.090527787
2016,"ASSAM","India","Sonitpur","Sonitpur2016",0,77250.090527787
2016,"ASSAM","India","Kamrup Metropolitan","Kamrup Metropolitan2016",0,77250.090527787
2016,"ASSAM","India","Dhubri","Dhubri2016",0,77250.090527787
2016,"ASSAM","India","Golaghat","Golaghat2016",0,77250.090527787
2016,"ASSAM","India","Nalbari","Nalbari2016",0,77250.090527787
2016,"ASSAM","India","Dhemaji","Dhemaji2016",0,77250.090527787
2016,"ASSAM","India","Cachar","Cachar2016",0,77250.090527787
2016,"ASSAM","India","Lakhimpur","Lakhimpur2016",0,77250.090527787
2016,"ASSAM","India","Goalpara","Goalpara2016",0,77250.090527787
2016,"ASSAM","India","Sivasagar","Sivasagar2016",0,77250.090527787
2016,"ASSAM","India","Darrang","Darrang2016",0,77250.090527787
2016,"ASSAM","India","Kokrajhar","Kokrajhar2016",0,77250.090527787
2016,"ASSAM","India","Baksa","Baksa2016",0,77250.090527787
2016,"BIHAR","India","Nalanda","Nalanda2016",0,140313.518690993
2016,"BIHAR","India","Sheikhpura","Sheikhpura2016",0,140313.518690993
2016,"BIHAR","India","Patna","Patna2016",0,140313.518690993
2016,"BIHAR","India","Gopalganj","Gopalganj2016",0,140313.518690993
2016,"BIHAR","India","Nawada","Nawada2016",0,140313.518690993
2016,"BIHAR","India","Madhepura","Madhepura2016",0,140313.518690993
2016,"BIHAR","India","Purnia","Purnia2016",0,140313.518690993
2016,"BIHAR","India","Gaya","Gaya2016",0,140313.518690993
2016,"BIHAR","India","Aurangabad","Aurangabad2016",-10.548235,140313.518690993
2016,"CHHATTISGARH","India","Raigarh","Raigarh2016",-3.2813792,69220.5502701017
2016,"GOA","India","South Goa","South Goa2016",0,17793.1723783313
2016,"GUJARAT","India","Vadodara","Vadodara2016",-3.5999999,389051.388642098
2016,"GUJARAT","India","Sabar Kantha","Sabar Kantha2016",-14.4,389051.388642098
2016,"GUJARAT","India","Patan","Patan2016",10,389051.388642098
2016,"GUJARAT","India","Valsad","Valsad2016",-0.53333336,389051.388642098
2016,"GUJARAT","India","Panch Mahals","Panch Mahals2016",2.5999999,389051.388642098
2016,"GUJARAT","India","Amreli","Amreli2016",-2.1333332,389051.388642098
2016,"GUJARAT","India","Kachchh","Kachchh2016",-26,389051.388642098
2016,"GUJARAT","India","The Dangs","The Dangs2016",-1.22,389051.388642098
2016,"GUJARAT","India","Navsari","Navsari2016",4.8000002,389051.388642098
2016,"GUJARAT","India","Jamnagar","Jamnagar2016",-45.18,389051.388642098
2016,"GUJARAT","India","Rajkot","Rajkot2016",-55.599998,389051.388642098
2016,"HARYANA","India","Hisar","Hisar2016",-1.75,194703.862525872
2016,"HARYANA","India","Kurukshetra","Kurukshetra2016",3.9099998,194703.862525872
2016,"HARYANA","India","Jind","Jind2016",12.08,194703.862525872
2016,"HARYANA","India","Jhajjar","Jhajjar2016",38.240002,194703.862525872
2016,"HARYANA","India","Faridabad","Faridabad2016",-0.059999943,194703.862525872
2016,"HARYANA","India","Karnal","Karnal2016",1.5285715,194703.862525872
2016,"HARYANA","India","Gurgaon","Gurgaon2016",-11.993334,194703.862525872
2016,"HARYANA","India","Bhiwani","Bhiwani2016",-2.3199999,194703.862525872
2016,"HARYANA","India","Sirsa","Sirsa2016",-21.786667,194703.862525872
2016,"HARYANA","India","Nuh","Nuh2016",-4.1799998,194703.862525872
2016,"HARYANA","India","Ambala","Ambala2016",4.3200002,194703.862525872
2016,"HARYANA","India","Rewari","Rewari2016",-138.38,194703.862525872
2016,"HARYANA","India","Yamunanagar","Yamunanagar2016",-1.29,194703.862525872
2016,"HARYANA","India","Sonipat","Sonipat2016",-6.5799999,194703.862525872
2016,"HARYANA","India","Panipat","Panipat2016",4.7733331,194703.862525872
2016,"HIMACHAL PRADESH","India","Hamirpur","Hamirpur2016",-1.7079089,39829.1243192322
2016,"KARNATAKA","India","Udupi","Udupi2016",0,280869.560646587
2016,"KARNATAKA","India","Bagalkote","Bagalkote2016",0,280869.560646587
2016,"KARNATAKA","India","Bangalore","Bangalore2016",0,280869.560646587
2016,"KARNATAKA","India","Haveri","Haveri2016",0,280869.560646587
2016,"KARNATAKA","India","Koppal","Koppal2016",0,280869.560646587
2016,"KARNATAKA","India","Uttara Kannada","Uttara Kannada2016",0,280869.560646587
2016,"KARNATAKA","India","Tumkur","Tumkur2016",0,280869.560646587
2016,"KARNATAKA","India","Kodagu","Kodagu2016",0,280869.560646587
2016,"KARNATAKA","India","Yadgir","Yadgir2016",0,280869.560646587
2016,"KARNATAKA","India","Mysore","Mysore2016",0,280869.560646587
2016,"KARNATAKA","India","Bijapur","Bijapur2016",0,280869.560646587
2016,"KARNATAKA","India","Chikkamagaluru","Chikkamagaluru2016",0,280869.560646587
2016,"KARNATAKA","India","Dakshina Kannada","Dakshina Kannada2016",0,280869.560646587
2016,"KARNATAKA","India","Ballari","Ballari2016",0,280869.560646587
2016,"KARNATAKA","India","Kalaburagi","Kalaburagi2016",0,280869.560646587
2016,"KARNATAKA","India","Bidar","Bidar2016",0,280869.560646587
2016,"KARNATAKA","India","Chitradurga","Chitradurga2016",0,280869.560646587
2016,"KARNATAKA","India","Belgaum","Belgaum2016",0,280869.560646587
2016,"KARNATAKA","India","Hassan","Hassan2016",0,280869.560646587
2016,"KARNATAKA","India","Davangere","Davangere2016",0,280869.560646587
2016,"KARNATAKA","India","Shimoga","Shimoga2016",0,280869.560646587
2016,"KARNATAKA","India","Kolar","Kolar2016",0,280869.560646587
2016,"KARNATAKA","India","Raichur","Raichur2016",0,280869.560646587
2016,"KARNATAKA","India","Chamarajanagara","Chamarajanagara2016",0,280869.560646587
2016,"KARNATAKA","India","Bellary","Bellary2016",0,280869.560646587
2016,"KERALA","India","Idukki","Idukki2016",-1.26,188597.044522073
2016,"KERALA","India","Kollam","Kollam2016",-0.12,188597.044522073
2016,"KERALA","India","Kasaragod","Kasaragod2016",-0.41000003,188597.044522073
2016,"KERALA","India","Kottayam","Kottayam2016",-0.14,188597.044522073
2016,"KERALA","India","Kannur","Kannur2016",-0.16,188597.044522073
2016,"KERALA","India","Kozhikode","Kozhikode2016",-1.3,188597.044522073
2016,"KERALA","India","Thiruvananthapuram","Thiruvananthapuram2016",-5.6399999,188597.044522073
2016,"KERALA","India","Alappuzha","Alappuzha2016",-0.2,188597.044522073
2016,"KERALA","India","Ernakulam","Ernakulam2016",-0.68000001,188597.044522073
2016,"KERALA","India","Palakkad","Palakkad2016",-0.18999997,188597.044522073
2016,"KERALA","India","Thrissur","Thrissur2016",1.5066667,188597.044522073
2016,"MADHYA PRADESH","India","Burhanpur","Burhanpur2016",-2.54,196315.514738721
2016,"MADHYA PRADESH","India","Ujjain","Ujjain2016",2.342,196315.514738721
2016,"MAHARASHTRA","India","Parbhani","Parbhani2016",-5.0106668,727040.29209141
2016,"MAHARASHTRA","India","Nashik","Nashik2016",-8.7216263,727040.29209141
2016,"MAHARASHTRA","India","Wardha","Wardha2016",-7.7108574,727040.29209141
2016,"MAHARASHTRA","India","Gadchiroli","Gadchiroli2016",-7.5387502,727040.29209141
2016,"MAHARASHTRA","India","Kolhapur","Kolhapur2016",-2.6045713,727040.29209141
2016,"MAHARASHTRA","India","Nanded","Nanded2016",-2.7386668,727040.29209141
2016,"MAHARASHTRA","India","Gondia","Gondia2016",-6.0467615,727040.29209141
2016,"MAHARASHTRA","India","Amravati","Amravati2016",-4.1263494,727040.29209141
