country,state,district,year,dyid,arsenic,carbonate,calcium,chloride,electricalconductivity,fluorine,iron,hydrogencarbonate,potassium,magnesium,nitrate,sodium,percentageofsodium,phosphateion,residualsodiumcarbonate,sodiumabsorptionratio,sulfate,silicondioxide,hardnesstotal,alkalinitytotal,totaldissolvedsolids,potentialofhydrogen
India,Rajasthan,Sawai Madhopur,2002,Sawai Madhopur2002,,34.285713,38.666668,546.88892,2953.8889,2.1422222,1.5411111,437.77777,14.9,96.555557,179.33333,508.44446,,,7.2466664,11.976666,277.55554,,492.22223,403.27777,,8.5488892
India,Rajasthan,Sawai Madhopur,2003,Sawai Madhopur2003,,,,,,,,,,,,,,,,,,,,,,
India,Rajasthan,Sawai Madhopur,2004,Sawai Madhopur2004,,0,55.789474,332.78946,2020,1.7636842,0.47263157,507.3158,21.55842,49.157894,66.036842,340.1579,,,10.903637,8.3942108,158.73685,,341.57895,415.82632,,7.8484211
India,Rajasthan,Sawai Madhopur,2005,Sawai Madhopur2005,,8,84.625,415.1875,1936.25,1.66625,0.69999999,478.125,22.125,44.875,72.75,312.5,,,8.724,7.7281251,73.625,,390,404.39374,,7.9718752
India,Rajasthan,Sawai Madhopur,2006,Sawai Madhopur2006,,0,78.444443,383.5,2202.7778,1.8083333,0.93388891,467.72223,43.872223,59.944443,107.44444,332.77777,,,7.9488888,7.5366669,176.66667,,442.77777,383.37778,,7.9344444
India,Rajasthan,Sawai Madhopur,2007,Sawai Madhopur2007,,1.2,72.099998,335.10001,2002.5,1.117,0.096500002,545.59998,50.459999,72.099998,83.314003,276.29999,,,7.737143,6.191,143.39999,,476.79999,449.23001,,8.0209999
India,Rajasthan,Sawai Madhopur,2008,Sawai Madhopur2008,,0,39,209.125,1763.75,1.03125,1.2775,599.5,62.174999,80.875,60.575001,216.5,,,6.2199998,4.625,136.125,,430,491.38751,,8.0512505
India,Rajasthan,Sawai Madhopur,2009,Sawai Madhopur2009,,15.272727,46,214.92308,1495,2.2761538,0.47908333,303.69232,29.25,49.53846,83.769234,199.53847,,,9.2950001,5.1038461,136.61539,,320.38461,270.45386,,8.2615385
India,Rajasthan,Sawai Madhopur,2010,Sawai Madhopur2010,,0,54,174.07143,1482.1428,1.7278571,0.81799996,510.71429,5.75,47.988571,38.142857,222.85715,,,10.628572,5.7435713,120.14286,,332.14285,418.62857,,7.8457141
India,Rajasthan,Sawai Madhopur,2011,Sawai Madhopur2011,,0,70.769234,414.16666,2224,0.95116669,0.63076925,485.65692,8.2769232,66.447693,50.049999,304.23077,,,12.197143,7.5923076,69.666664,,450,398.08463,,7.7807693
India,Rajasthan,Sawai Madhopur,2012,Sawai Madhopur2012,,13.333333,93.777779,345.11111,2370.8889,0.75683331,1.9417647,376.83334,19.667223,64.718224,136.74838,320.72223,,,7.1025,8.0627775,266,,500.55554,331.10001,,7.9266667
India,Rajasthan,Sawai Madhopur,2013,Sawai Madhopur2013,,29.142857,90.285713,244.71428,1733.5714,0.77785712,0.95999998,342.57144,9.6357145,58.98,35.92857,191.28572,,,2.6949999,3.8192856,175.85715,,467.85715,329.36429,,8.1742859
India,Rajasthan,Sawai Madhopur,2014,Sawai Madhopur2014,,27.333334,78.222221,214.16667,1707.2222,1.1427778,1.8038666,365.61111,2.5722222,71.748886,89.466667,183.66667,,,-5.7988887,3.5133333,161.55556,,491.66666,345.23611,,8.2638893
India,Rajasthan,Sawai Madhopur,2015,Sawai Madhopur2015,,2.4000001,91.0625,275.82352,2035.8823,0.87482351,0.86681253,502.58823,5.4450002,65.877647,322.5394,271.2294,,,-2.7752941,6.5823531,193.82353,,430.35294,415.48825,,8.0694113
India,Rajasthan,Sawai Madhopur,2016,Sawai Madhopur2016,,12,55.666668,264.44446,2036.6666,0.72533333,0.31999999,562.16669,5.4888887,62.100887,49.790554,294.72223,,0.032722224,,,138.05556,,394.44446,,1323.8334,7.9549999
India,Rajasthan,Sawai Madhopur,2017,Sawai Madhopur2017,,4.4210525,68.842102,257.8421,1957.1052,0.9978947,0.62578946,599.10529,6.4250002,62.079472,65.213158,276.6842,,0.46437499,,,110.31579,,427.36841,498.4379,1272.1184,7.8594737
India,Rajasthan,Sawai Madhopur,2018,Sawai Madhopur2018,0,13.125,77.3125,409.8125,2485,1.1625,0.76187497,577.625,18.53125,63.546875,51.337502,363.625,,0.038125001,0,8.3962498,142.9375,0,454.375,495.33875,1615.25,7.9318748
India,Madhya Pradesh,Sehore,2000,Sehore2000,,0,98.46154,64,943.69232,0.35230768,,407.07693,8.041667,18.153847,36.692307,67.07692,,,4.9914284,1.7684616,18.384615,,291.92307,,,7.6230769
India,Madhya Pradesh,Sehore,2001,Sehore2001,,0,90.428574,130.14285,1086.6428,0.47,,356.92856,5.1500001,33.285713,46.357143,84.14286,,,2.9366665,2.1028571,36.07143,,373.57144,,,7.4164286
India,Madhya Pradesh,Sehore,2002,Sehore2002,,0,90.92308,108,910.30768,0.92230767,,300.84616,6.0999999,23.876923,55.076923,63.384617,,,2.0799999,2.1723077,13.692307,,325.76923,180.3,,7.6861539
India,Madhya Pradesh,Sehore,2003,Sehore2003,,,,,1309.4166,1.0083333,,,,,,,,,,,,,,,,7.6525002
India,Madhya Pradesh,Sehore,2004,Sehore2004,,2.5714285,73.285713,83.928574,886.71429,0.47785714,,325.85715,7.3846154,30.567858,37,74,,,3.3199999,2.46,24.714285,,308.57144,271.39999,,7.5628572
India,Madhya Pradesh,Sehore,2005,Sehore2005,,0,109.45454,31.363636,3759.6365,0.41,,341.09091,10.336364,25.218182,84.909088,58,,,2.8,1.2890909,98.727272,,376.81818,279.60001,,7.4736362
India,Madhya Pradesh,Sehore,2006,Sehore2006,,0,71.272728,133.45454,976.81818,0.60454547,,295.72726,9.454545,32.134544,61.518181,97.818184,,,1.64,2.3345454,30.181818,,310,242.3909,,7.9445453
India,Madhya Pradesh,Sehore,2007,Sehore2007,,0,74.259262,110.81481,984.51849,0.56481481,,312.03705,5.0377779,34.106667,23.888889,73.148148,,,3.244,1.9648148,51.370369,,325.55554,255.77777,,7.1755557
India,Madhya Pradesh,Sehore,2008,Sehore2008,,0,74.533333,128.2,1066.2,0.67866665,0.57749999,363.73334,6.1799998,42.961998,33,75,,,3.6400001,1.852,23.066668,,362.66666,298.13998,,7.2506666
India,Madhya Pradesh,Sehore,2009,Sehore2009,,6,100,185,1170.5714,0.50428569,,308.5,7.9499998,40.498569,51.5,72.64286,,,3.4533334,2.0285714,18.642857,,416.07144,94.900002,,7.9257145
India,Madhya Pradesh,Sehore,2010,Sehore2010,,0,81.466667,147.2,1084.8667,0.65066665,0.4075,283.86667,3.7866666,37.540668,63.133335,81,,,3.2,2.3053334,48.266666,,357.66666,232.69333,,7.3813334
India,Madhya Pradesh,Sehore,2011,Sehore2011,,0,103.55556,126.44444,1076.2222,0.53000003,2.24,338.11111,10.544444,17.415556,56.444443,93.777779,,,3.78,2.2711112,31.888889,,330,277.14111,,7.5722222
India,Madhya Pradesh,Sehore,2012,Sehore2012,,0,69.285713,122.14286,1009.2857,0.51846153,1.0999999,268.07144,8.8642855,36.655716,36.285713,83.714287,,,2.0050001,2.4457142,82.64286,,322.85715,215.20001,,7.6928573
India,Madhya Pradesh,Sehore,2013,Sehore2013,,0,54.35294,143.47342,1271.7059,0.40000001,,375.26331,4.1294117,80.636002,55.470589,71,,,2.5999999,1.3982353,71,,467.41177,259.45001,,7.6447058
India,Madhya Pradesh,Sehore,2014,Sehore2014,,24.857143,71.529411,133.76471,1063.6471,0.56117648,,275.29413,8.0470591,40.345295,58,79.941177,,,-4.0682354,2.0870588,52.882355,,344.41177,242.71059,,8.1394119
India,Madhya Pradesh,Sehore,2015,Sehore2015,,0,106,35,1450,0.28999999,,354,2,14.72,68,182,,,-1.4,4.3899999,313,,325,290.16,,7.4299998
India,Madhya Pradesh,Sehore,2016,Sehore2016,,1.4117647,73.411766,156.29411,1141.7646,0.36588234,,295.30588,8.3117647,37.294117,46.64706,119.61765,,0.053647056,,,96.882355,,336.47058,,742.35297,7.924706
India,Madhya Pradesh,Sehore,2017,Sehore2017,,0.60000002,83.349998,134.10001,1237.3,0.625,,395.85001,3.863158,44.284,39.150002,100,,0.067894734,-2.589,2.7149999,42.349998,38.349998,390.10001,,,7.2259998
India,Madhya Pradesh,Sehore,2018,Sehore2018,0,0,78.411766,156.88235,1160.4117,0.34235293,0,318.88235,4.0882354,45.610001,39.882355,85.058823,,0.63058823,-4.8788238,2.232353,37.705883,35.470589,383.23529,0,0,7.4682355
India,Madhya Pradesh,Seoni,2000,Seoni2000,,,,,,,,,,,,,,,,,,,,,,
India,Madhya Pradesh,Seoni,2001,Seoni2001,,0,86,89.13636,905.22729,0.58181816,,325.86365,3.4000001,30.619047,38.81818,50.454544,,,3.2639999,1.5568181,25.227272,,334.77274,,,7.3772726
India,Madhya Pradesh,Seoni,2002,Seoni2002,,3,89.07692,81.884613,817.23077,1.0175,,270.38461,4.4692307,15.4,26.076923,47.423077,,,1.388,1.5692308,32.076923,,283.65384,,,7.8196154
India,Madhya Pradesh,Seoni,2003,Seoni2003,,,,,753.5,0.83826089,,,,,,,,,,,,,,,,7.5866666
India,Madhya Pradesh,Seoni,2004,Seoni2004,,0,77.090912,74.727272,848.36365,0.89741939,,272,4.0531249,23.006363,37.454544,58.242424,,,1.7511111,1.7384849,38.454544,,286.9697,222.96364,,7.3818183
India,Madhya Pradesh,Seoni,2005,Seoni2005,,8.6000004,42.700001,77.133331,609.96771,0.57033336,,120.9,4.975862,31.032,41.599998,32.666668,,,0.99000001,1.0353333,40.333332,,234.16667,113.43333,,8.175806
India,Madhya Pradesh,Seoni,2006,Seoni2006,,,,,,,,,,,,,,,,,,,,,,
India,Madhya Pradesh,Seoni,2007,Seoni2007,,0,80.684212,90.184212,785.07892,0.62243241,,236.42105,3.6657894,27.098421,38.276318,35.765789,,,0.89333332,1.1273685,30.46579,,312.76315,193.79736,,7.3007894
India,Madhya Pradesh,Seoni,2008,Seoni2008,,0.060606062,89.696968,60.39394,821.96973,0.63843751,0.5559091,265.24243,3.4484849,16.906364,39.39394,46.545456,,,1.16,1.55,58.81818,,293.33334,217.52121,,7.389091
India,Madhya Pradesh,Seoni,2009,Seoni2009,,0,69.0625,78.65625,789.875,0.64406252,,270.34375,3.2266667,17.065001,33.375,64.09375,,,1.6455556,1.9046875,25.5,,242.5,290.20001,,7.2931252
India,Madhya Pradesh,Seoni,2010,Seoni2010,,0,87.096771,86.80645,785.19354,0.56580645,0.13599999,263.48386,5.819355,20.105162,38.709679,39.19355,,,1.0875,1.1277419,22.032259,,300,215.97096,,7.7890325
India,Madhya Pradesh,Seoni,2011,Seoni2011,,0,58.78788,54.21212,606.81818,0.56787878,0.18000001,216.39394,0.83030301,17.68,35.878788,37.39394,,,1.6224999,1.2851515,17.30303,,219.39394,177.37183,,7.3415151
India,Madhya Pradesh,Seoni,2012,Seoni2012,,0,43.333332,57.363636,742.18182,0.7081818,0.105,258.0303,1.2030303,33.60606,50.727272,55.484848,,,1.8157142,1.759697,32.060608,,248.48485,,,7.3012123
India,Madhya Pradesh,Seoni,2013,Seoni2013,,0,45.025642,62.528206,719.64105,0.50769234,,218.70052,1.8641025,42.129486,29.564102,32.974358,,,0.66666669,0.90384614,64.102562,,285.76923,198.23334,,7.4151282
India,Madhya Pradesh,Seoni,2014,Seoni2014,,,54.476189,74.714287,809.28571,0.66023809,,261.33334,1.65,46.637383,19.285715,34.285713,,,-4.5419049,0.83547622,65.595238,,327.7381,214.20763,,7.3333335
India,Madhya Pradesh,Seoni,2015,Seoni2015,,,,,,,,,,,,,,,,,,,,,,
India,Madhya Pradesh,Seoni,2016,Seoni2016,,0,71.813957,91.162788,716.7442,0.38232559,,235.23256,0.38139534,19.069767,9.6046515,61.072094,,0.024883721,,,55.651161,,258.13953,,466.13953,7.4727907
India,Madhya Pradesh,Seoni,2017,Seoni2017,,0,69.093025,69.162788,769.30231,0.50581396,,284.93024,3.3380952,28.154419,22.906977,39.372093,,0.097499996,-2.2138095,1.1179069,26.255814,37.55814,288.13953,,,7.1151161
India,Madhya Pradesh,Seoni,2018,Seoni2018,0,0,52.693211,84.214989,746.7442,0.56,0,236.85004,2.5372093,22.062889,25.953489,65,,0.16817209,-1.1250024,1.8770963,25.697674,37.325581,222.22739,0,0,7.5946512
India,Madhya Pradesh,Shahdol,2000,Shahdol2000,,,,,,,,,,,,,,,,,,,,,,
India,Madhya Pradesh,Shahdol,2001,Shahdol2001,,0,56.266666,53.266666,594.53333,0.33416668,,188.66667,8.3466663,13.533334,38.400002,27.799999,,,1.95,0.88533336,18.466667,,205,,,7.2533331
India,Madhya Pradesh,Shahdol,2002,Shahdol2002,,0.64000005,68.533333,57.333332,610.13336,0.44416666,,168.8,9.7866669,14.266666,42.466667,28.866667,,,0.78999996,0.92133337,30.4,,229,,,7.4746666
India,Madhya Pradesh,Shahdol,2003,Shahdol2003,,,,,541.30768,0.5181818,,,,,,,,,,,,,,,,7.3730769
India,Madhya Pradesh,Shahdol,2004,Shahdol2004,,0,52.153847,51,480.23077,0.37846154,,120.23077,7.7538462,13.062307,50.846153,20.023077,,,,0.70461541,19.415384,,183.84616,98.561539,,6.9715385
India,Madhya Pradesh,Shahdol,2005,Shahdol2005,,0,56,60.083332,599.16669,0.41166666,,126.91666,13.458333,14.96,48.241665,31.25,,,,0.90916669,52.033333,,201.25,104.04166,,7.3958335
India,Madhya Pradesh,Shahdol,2006,Shahdol2006,,0,59.733334,48.133335,514.53333,0.322,,152.06667,7.6066666,11.338,32.333332,27.266666,,,0.2,0.83933336,31.733334,,195.66667,124.65334,,7.6666665
India,Madhya Pradesh,Shahdol,2007,Shahdol2007,,0,56.235294,57.294117,541.11768,0.22428571,7.6999998,160,9.6764708,12.081177,31.411764,38.125,,,,1.2056048,33.411766,,190,131.15883,,7.0458822
India,Madhya Pradesh,Shahdol,2008,Shahdol2008,,0,25,24.5,378,0.19999999,,146.5,7.8499999,10.365,5.75,31,,,1.38,1.095,27.5,,105,120.05,,7.7349997
India,Madhya Pradesh,Shahdol,2009,Shahdol2009,,0,48.933334,43.733334,501.06668,0.44333333,,179.86667,5.1599998,16.266666,19.940001,25.533333,,,0.65999997,0.81266665,20.933332,,189,140.86667,,7.5926666
India,Madhya Pradesh,Shahdol,2010,Shahdol2010,,0,46.76923,76.307693,712.53845,0.58307695,,198.61539,6.6384616,29.793846,46.076923,49.692307,,,4.1999998,1.4715384,43.692307,,239.23077,162.8,,7.7830768
India,Madhya Pradesh,Shahdol,2011,Shahdol2011,,0,51.200001,39.413334,472.66666,0.31777778,,184.2,5.7466664,12.258667,10.659333,23.08,,,1.3560001,0.70866668,22.533333,,178.53334,150.98334,,7.27
India,Madhya Pradesh,Shahdol,2012,Shahdol2012,,0,20.142857,71.432289,575.78571,0.56928569,,110.21357,0.94999999,36.568287,49.857143,38.5,,,,1.2,51.214287,,200.71428,39.299999,,7.2528572
India,Madhya Pradesh,Shahdol,2013,Shahdol2013,,0,52.823528,75.352943,673.82355,0.36764705,,158.94118,10.458823,26.164118,89.588234,42.882355,,,0.40000001,1.2382354,31.882353,,239.41176,130.28235,,7.5729413
India,Madhya Pradesh,Shahdol,2014,Shahdol2014,,0,42.285713,74.85714,749.85712,0.35714287,,244.61905,2.0380952,38.315239,16.190475,50.619049,,,-2.5047619,1.3733333,54.57143,,263.09525,200.50761,,7.3242855
India,Madhya Pradesh,Shahdol,2015,Shahdol2015,,0,35.400002,36.36842,431.45001,0.28999999,,151.05,2.4300001,18.127001,10.85,19.799999,,,-1.564,0.67900002,19.85,,162.85001,123.8105,,7.7870002
India,Madhya Pradesh,Shahdol,2016,Shahdol2016,,0,29.809525,32.238094,413.66666,0.22190477,,146.33333,5.9666667,12.476191,11.809524,28.380953,,0,,,10.428572,15.055555,125.66666,,195.33333,7.5238094
India,Madhya Pradesh,Shahdol,2017,Shahdol2017,,0,77.137932,58.137932,665.27588,0.25689656,,200.72414,2.6793103,13.180345,23.931034,30.448277,,0.15000001,-3.2875862,0.90241379,36.413792,32.275864,246.65517,,,7.2489657
India,Madhya Pradesh,Shahdol,2018,Shahdol2018,0,1.1428572,43.380951,39.666668,471.19049,0.27380952,0,169.14285,4.5285716,14.784762,15.238095,26.047619,,0.059047621,-1.1419047,0.92523807,16.142857,22.285715,169.04762,0,0,7.1961904
India,Punjab,Shahid Bhagat Singh Nagar,2000,Shahid Bhagat Singh Nagar2000,,18.888889,37.555557,74.333336,862.55554,0.58555555,,257.22223,5.1666665,47,39,84.444443,,,2.2750001,2.3022223,85.777779,,287.88889,,,8.29
India,Punjab,Shahid Bhagat Singh Nagar,2001,Shahid Bhagat Singh Nagar2001,,27,32,32.333332,632,0.45333335,0.37366667,257.66666,3.7333333,27,15.333333,77.333336,,,2.6066668,2.46,44.666668,,191.66667,,,8.3466663
India,Punjab,Shahid Bhagat Singh Nagar,2002,Shahid Bhagat Singh Nagar2002,,,,,,,,,,,,,,,,,,,,,,
India,Punjab,Shahid Bhagat Singh Nagar,2003,Shahid Bhagat Singh Nagar2003,,,,,600,0.41,,,,,,,,,,,,,,,,
India,Punjab,Shahid Bhagat Singh Nagar,2004,Shahid Bhagat Singh Nagar2004,,7.7142859,40.285713,52,679.42859,0.40142858,,250.14285,10.928572,36.44857,44.042858,44,,,1.4400001,1.1957142,31,,250.42857,217.89999,,8.1099997
India,Punjab,Shahid Bhagat Singh Nagar,2005,Shahid Bhagat Singh Nagar2005,,0,35.166668,48.333332,1264,0.31999999,,294,8.333333,35.518333,32.5,51.833332,,,0.87,1.4766666,19.666666,,233.83333,241.01666,,7.8633332
India,Punjab,Shahid Bhagat Singh Nagar,2006,Shahid Bhagat Singh Nagar2006,,0,49,56.25,970,0.315,,366.25,12.75,48.3825,67.5,100.75,,,0.80000001,2.47,101.25,,321.25,300.22498,,7.71
India,Punjab,Shahid Bhagat Singh Nagar,2007,Shahid Bhagat Singh Nagar2007,,0,29.200001,46.400002,910,0.25600001,,304,11.2,37.624001,53.599998,69.599998,,,2.0621603,1.9135646,21.799999,,227.60001,249.2,,7.8439999
India,Punjab,Shahid Bhagat Singh Nagar,2008,Shahid Bhagat Singh Nagar2008,,0,42.5,21.525,578.75,0.255,,287.75,9.6499996,27.7075,32,38.875,,,1.64,1.0375,19.549999,,220,235.875,,7.915
India,Punjab,Shahid Bhagat Singh Nagar,2009,Shahid Bhagat Singh Nagar2009,,0,28.5,45,705.25,0.1725,,240.25,11.775,31.52,85,74.5,,,7.5,2.2325001,37.5,,200.75,196.95,,7.79
India,Punjab,Shahid Bhagat Singh Nagar,2010,Shahid Bhagat Singh Nagar2010,,0,24.5,53.25,755.75,0.38749999,,362.5,3.25,42.154999,30.75,54.5,,,6.5799999,1.505,24,,234.5,297.15002,,7.79
India,Punjab,Shahid Bhagat Singh Nagar,2011,Shahid Bhagat Singh Nagar2011,,,,12,714,0.20999999,,,,,7.0999999,,,,,,,,,,,
India,Punjab,Shahid Bhagat Singh Nagar,2012,Shahid Bhagat Singh Nagar2012,,18.75,38.799999,69.400002,769.40002,0.34,,317.60001,19.780001,29.854,15.8,78.800003,,,3.6497309,2.2028921,23,,219.60001,285.34,,8.302
India,Punjab,Shahid Bhagat Singh Nagar,2013,Shahid Bhagat Singh Nagar2013,,10.285714,27.428572,22.714285,600.85712,0.24857143,,232.14285,11.428572,31.709999,41.5,53.085716,,,1.96,1.5357143,46.542858,,198.85715,207.42857,,8.3728571
India,Punjab,Shahid Bhagat Singh Nagar,2014,Shahid Bhagat Singh Nagar2014,,0,42.666668,17.383333,575.33331,0.34333333,,313.16666,5.0833335,31.051666,14.838333,33.166668,,,0.90333331,0.94666666,12.633333,,234.16667,256.69501,,7.6950002
India,Punjab,Shahid Bhagat Singh Nagar,2015,Shahid Bhagat Singh Nagar2015,,,,,,,0.44400001,,,,,,,,,,,,,,,
India,Punjab,Shahid Bhagat Singh Nagar,2016,Shahid Bhagat Singh Nagar2016,,12,24.487499,35.5,637,0.215,,292.875,12.275,37.915001,47.614285,58.625,,,5.7199998,3.3,48.75,20.428572,216.375,300,,7.7424998
India,Punjab,Shahid Bhagat Singh Nagar,2017,Shahid Bhagat Singh Nagar2017,,0,50.666668,34.166668,786.66669,0.228,,368.16666,17.133333,31.666666,35.060001,58.166668,,,,,45.400002,23.333334,,256.66666,,7.7833333
India,Punjab,Shahid Bhagat Singh Nagar,2018,Shahid Bhagat Singh Nagar2018,0,24,18.4,12.6,478.39999,0.39399999,0,219.60001,2.98,29.200001,8.0625,50.919998,,,2.1586812,1.71266,24.4,22.200001,166,0,0,8.4239998
India,Uttar Pradesh,Shahjahanpur,2000,Shahjahanpur2000,,,45.333332,77.333336,992.66669,0.36000001,,470.16666,170.85001,24.833334,12.333333,69.166664,,,,1.5116667,132.14999,,216.66667,,,8
India,Uttar Pradesh,Shahjahanpur,2001,Shahjahanpur2001,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shahjahanpur,2002,Shahjahanpur2002,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shahjahanpur,2003,Shahjahanpur2003,,,,,336.33334,0.43444446,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shahjahanpur,2004,Shahjahanpur2004,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shahjahanpur,2005,Shahjahanpur2005,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shahjahanpur,2006,Shahjahanpur2006,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shahjahanpur,2007,Shahjahanpur2007,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shahjahanpur,2008,Shahjahanpur2008,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shahjahanpur,2009,Shahjahanpur2009,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shahjahanpur,2010,Shahjahanpur2010,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shahjahanpur,2011,Shahjahanpur2011,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shahjahanpur,2012,Shahjahanpur2012,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shahjahanpur,2013,Shahjahanpur2013,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shahjahanpur,2014,Shahjahanpur2014,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shahjahanpur,2015,Shahjahanpur2015,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shahjahanpur,2016,Shahjahanpur2016,,,61.5,45.125,752.5,0.32249999,,323.375,11.1625,23,8.5266666,47.25,,,0.70617628,1.42375,27.75,27.625,247.5,,489.125,7.9650002
India,Uttar Pradesh,Shahjahanpur,2017,Shahjahanpur2017,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shahjahanpur,2018,Shahjahanpur2018,,,28,23,635.75,0.30000001,,183.25,24,13.2,98,35.25,,,,,15.5,34.5,125,,,7.7249999
India,Madhya Pradesh,Shajapur,2000,Shajapur2000,,0,124.875,165.4375,1314.1875,0.51687503,,405,5.3562498,47.3125,58.1875,78.125,,,9.1400003,1.485625,50.9375,,509.375,,,7.7375002
India,Madhya Pradesh,Shajapur,2001,Shajapur2001,,0,79.882355,124.47059,942.41174,1.1229411,,260.94116,1.2588235,19.647058,36.705883,97.411766,,,2.5599999,2.6676471,60.823528,,280.58823,,,7.5647058
India,Madhya Pradesh,Shajapur,2002,Shajapur2002,,0,63.789474,122.94736,1074.421,1.2757895,,288.1579,1.5736842,23.789474,32.06842,96.368423,,,5.1149998,3.0836842,76.052635,,294.73685,,,7.7210526
India,Madhya Pradesh,Shajapur,2003,Shajapur2003,,,,,1050.6111,0.43692309,,,,,,,,,,,,,,,,7.6388888
India,Madhya Pradesh,Shajapur,2004,Shajapur2004,,0,79.333336,156.92857,1204.3334,0.84357142,,311.5,1.24,36.323334,65.35714,113.06667,,,2.95,3.0753334,93.85714,,347.33334,255.32857,,8.0633335
India,Madhya Pradesh,Shajapur,2005,Shajapur2005,,1.2,107.73333,213.13333,1383.1333,0.51083332,,244.33333,1.5466666,47.136002,123.26667,115.93333,,,1.48,2.5006666,91.933334,,462.66666,202.28,,7.6820002
India,Madhya Pradesh,Shajapur,2006,Shajapur2006,,,,,,,,,,,,,,,,,,,,,,
India,Madhya Pradesh,Shajapur,2007,Shajapur2007,,1.826087,62.695652,163.60869,1091.2609,1.14,,270.82608,1.665,38.291306,47.869564,108.3913,,,1.0500001,3.086087,36.130436,,313.91306,225.03912,,7.7830434
India,Madhya Pradesh,Shajapur,2008,Shajapur2008,,0,127.26316,159,1275.1578,0.85894734,2.9794998,352.78946,1.5052632,40.32737,92.789474,68.868423,,,1.79,1.7847369,56.210526,,483.42105,289.18948,,7.3305264
India,Madhya Pradesh,Shajapur,2009,Shajapur2009,,0,73.894737,110.8421,1090.4736,0.60368419,,372.21054,1.1526316,46.541054,50.473682,77.105263,,,1.8633333,2.0863159,39.315788,,375.78946,340.20001,,8.0973682
India,Madhya Pradesh,Shajapur,2010,Shajapur2010,,0,58.666668,158.5,1003.5555,1.2438889,0.32166666,219.11111,1.1888889,26.816666,64.555557,111.72222,,,2.8,3.6755555,40.055557,,256.66666,179.59444,,7.5500002
India,Madhya Pradesh,Shajapur,2011,Shajapur2011,,0,102.46154,140.46153,1155.2142,0.61153847,0.079999998,344.76923,0.97692305,50.130001,67.307693,68.846153,,,0.40000001,1.4384615,39.923077,,443.57144,282.59769,,7.73
India,Madhya Pradesh,Shajapur,2012,Shajapur2012,,0,122.875,179.79825,1478.625,0.46312499,0.44,302.72662,1.8133334,42.9795,94.75,116.9375,,,,2.465625,136.3125,,480.625,385.29999,,8.2275
India,Madhya Pradesh,Shajapur,2013,Shajapur2013,,0,41.523811,189.96086,1446.5714,0.45666668,,337.07104,3.8238096,112.85943,91.285713,83.047623,,,3.4000001,1.5114286,103.57143,,567.85712,267.625,,7.9361906
India,Madhya Pradesh,Shajapur,2014,Shajapur2014,,33.857143,54.48,165.91667,1160.6801,0.64291668,,270.16666,2.675,51.366798,59.291668,102.72,,,-4.1231999,2.4660001,59.333332,,347.20001,254.36458,,8.3184004
India,Madhya Pradesh,Shajapur,2015,Shajapur2015,,18,59.279999,139.44,1086.08,0.55250001,,286.48001,3.5079999,39.167202,56.400002,94.400002,,,-2.9216001,2.7147999,40.439999,,309,236.01959,,7.8884001
India,Madhya Pradesh,Shajapur,2016,Shajapur2016,,0,51.360001,127.72,1015.8,0.52759999,,277.20001,1.788,42.919998,83.959999,101,,0.35135999,,,42.360001,,305.20001,,641.78571,7.8759999
India,Madhya Pradesh,Shajapur,2017,Shajapur2017,,0,73.608696,155.60869,1257.5652,0.5204348,,327.43478,1.7391305,48.635651,58.391304,106.21739,,0.11,-4.6147828,2.6313043,66.391304,38.434784,383.69565,,,7.3499999
India,Madhya Pradesh,Shajapur,2018,Shajapur2018,0,0,83.760002,153.44,1293.92,0.54040003,0,323.32001,2.0039999,48.1064,81.760002,102.56,,0.098200001,-5.6743999,2.4288001,63.919998,36.400002,406.84,0,0,7.4959998
India,Uttar Pradesh,Shamli,2000,Shamli2000,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shamli,2001,Shamli2001,,,19.333334,61.666668,780,0.44,,294,6.3333335,51.333332,21.780001,79.333336,,,,2.3289177,82.333336,,268,,,8.166667
India,Uttar Pradesh,Shamli,2002,Shamli2002,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shamli,2003,Shamli2003,,,,,,,,,,,,,,,,,,,,,,
India,Uttar Pradesh,Shamli,2004,Shamli2004,,,,,,,,,,,,,,,,,,,,,,
